Node_ID,Main_Tag,Detailed_Tag
3296,Generalista,Generalista
7449,Generalista,Generalista
13562,Generalista,Generalista
18096,Generalista,Generalista
27051,Generalista,Generalista
30125,Moda_Lusso,Puro_Moda_Lusso
50731,Action_Figure,Puro_Action_Figure
56043,Generalista,Debole_Moda_Lusso
56251,Generalista,Generalista_Puro
73783,Generalista,Debole_Moda_Lusso
87371,Generalista,Debole_Action_Figure
101753,Generalista,Debole_Action_Figure
114205,Generalista,Debole_Moda_Lusso
116011,Generalista,Debole_Moda_Lusso
120017,Moda_Lusso,Puro_Moda_Lusso
153583,Generalista,Generalista
154261,Moda_Lusso,Puro_Moda_Lusso
166523,Moda_Lusso,Puro_Moda_Lusso
191897,Generalista,Debole_Action_Figure
209973,Generalista,Generalista_Puro
230435,Generalista,Generalista
238729,Generalista,Debole_Moda_Lusso
269885,Carte_TCG,Puro_Carte_TCG
270155,Generalista,Generalista
281245,Generalista,Generalista
297931,Moda_Lusso,Puro_Moda_Lusso
319935,Generalista,Debole_Moda_Lusso
325459,Generalista,Debole_Gaming_Console
331129,Action_Figure,Puro_Action_Figure
341515,Generalista,Debole_Moda_Lusso
376613,Moda_Lusso,Puro_Moda_Lusso
387417,Generalista,Debole_Moda_Lusso
418639,Moda_Lusso,Puro_Moda_Lusso
439689,Generalista,Generalista_Puro
472973,Generalista,Debole_Moda_Lusso
480225,Moda_Lusso,Puro_Moda_Lusso
484275,Generalista,Debole_Action_Figure
511519,Generalista,Debole_Moda_Lusso
517621,Moda_Lusso,Puro_Moda_Lusso
522573,Generalista,Debole_Tech_Elettronica
532469,Moda_Lusso,Puro_Moda_Lusso
558643,Generalista,Generalista
578133,Generalista,Debole_Moda_Lusso
588481,Generalista,Debole_Moda_Lusso
592829,Generalista,Generalista_Puro
601725,Action_Figure,Puro_Action_Figure
602353,Moda_Lusso,Puro_Moda_Lusso
614529,Moda_Lusso,Puro_Moda_Lusso
639909,Multi_category,Multi_category_Fumetti_Manga_Moda_Lusso
652191,Generalista,Generalista_Puro
668589,Generalista,Generalista
683215,Generalista,Generalista
693151,Generalista,Generalista
698231,Generalista,Debole_Moda_Lusso
706029,Generalista,Debole_Moda_Lusso
706049,Generalista,Debole_Action_Figure
732161,Generalista,Generalista_Puro
772069,Generalista,Debole_Moda_Lusso
780145,Generalista,Debole_Moda_Lusso
792523,Multi_category,Multi_category_Moda_Lusso_Action_Figure
796567,Generalista,Generalista
797435,Generalista,Generalista
801861,Multi_category,Multi_category_Action_Figure_Moda_Lusso
807595,Generalista,Generalista
815119,Generalista,Generalista
828191,Generalista,Debole_Moda_Lusso
846783,Generalista,Debole_Moda_Lusso
888633,Generalista,Generalista_Puro
890031,Generalista,Generalista_Puro
891069,Moda_Lusso,Puro_Moda_Lusso
916416,Moda_Lusso,Puro_Moda_Lusso
931002,Multi_category,Multi_category_Action_Figure_Moda_Lusso
952958,Action_Figure,Puro_Action_Figure
959308,Generalista,Debole_Action_Figure
973996,Moda_Lusso,Puro_Moda_Lusso
982518,Tech_Elettronica,Puro_Tech_Elettronica
984004,Action_Figure,Puro_Action_Figure
1028766,Generalista,Debole_Action_Figure
1059024,Moda_Lusso,Puro_Moda_Lusso
1082444,Generalista,Generalista
1095688,Moda_Lusso,Puro_Moda_Lusso
1096414,Multi_category,Multi_category_Action_Figure_Gaming_Console
1098738,Generalista,Debole_Moda_Lusso
1099044,Generalista,Debole_Moda_Lusso
1100098,Generalista,Generalista_Puro
1109060,Moda_Lusso,Puro_Moda_Lusso
1119036,Generalista,Debole_Action_Figure
1133698,Generalista,Debole_Action_Figure
1140410,Moda_Lusso,Puro_Moda_Lusso
1140542,Moda_Lusso,Puro_Moda_Lusso
1164344,Generalista,Debole_Moda_Lusso
1169842,Generalista,Debole_Moda_Lusso
1171218,Moda_Lusso,Puro_Moda_Lusso
1208298,Generalista,Generalista
1228298,Generalista,Debole_Tech_Elettronica
1243338,Generalista,Debole_Moda_Lusso
1256116,Generalista,Debole_Action_Figure
1262860,Generalista,Generalista_Puro
1274256,Generalista,Generalista_Puro
1277794,Generalista,Generalista_Puro
1280552,Generalista,Debole_Fumetti_Manga
1284244,Generalista,Debole_Action_Figure
1294824,Multi_category,Multi_category_Action_Figure_Moda_Lusso
1296802,Moda_Lusso,Puro_Moda_Lusso
1297166,Generalista,Generalista_Puro
1310238,Action_Figure,Puro_Action_Figure
1358832,Generalista,Generalista_Puro
1369844,Generalista,Debole_Moda_Lusso
1370466,Multi_category,Multi_category_Gaming_Console_Action_Figure
1407848,Generalista,Generalista_Puro
1413882,Moda_Lusso,Puro_Moda_Lusso
1415604,Generalista,Debole_Gaming_Console
1426644,Generalista,Debole_Action_Figure
1432372,Generalista,Debole_Action_Figure
1438812,Multi_category,Multi_category_Moda_Lusso_Action_Figure
1439776,Moda_Lusso,Puro_Moda_Lusso
1444886,Generalista,Generalista
1448242,Generalista,Generalista
1450282,Moda_Lusso,Puro_Moda_Lusso
1487614,Generalista,Debole_Moda_Lusso
1491636,Action_Figure,Puro_Action_Figure
1496358,Action_Figure,Puro_Action_Figure
1505274,Moda_Lusso,Puro_Moda_Lusso
1511416,Generalista,Debole_Moda_Lusso
1519928,Action_Figure,Puro_Action_Figure
1538652,Generalista,Debole_Moda_Lusso
1558792,Generalista,Debole_Moda_Lusso
1562184,Action_Figure,Puro_Action_Figure
1615152,Generalista,Debole_Action_Figure
1624292,Generalista,Debole_Moda_Lusso
1636800,Action_Figure,Puro_Action_Figure
1638118,Moda_Lusso,Puro_Moda_Lusso
1638714,Generalista,Debole_Action_Figure
1644036,Generalista,Debole_Carte_TCG
1655894,Moda_Lusso,Puro_Moda_Lusso
1678328,Moda_Lusso,Puro_Moda_Lusso
1690890,Generalista,Debole_Moda_Lusso
1717898,Moda_Lusso,Puro_Moda_Lusso
1722452,Generalista,Generalista
1745796,Generalista,Debole_Moda_Lusso
1753186,Generalista,Debole_Action_Figure
1756572,Moda_Lusso,Puro_Moda_Lusso
1756808,Generalista,Debole_Fumetti_Manga
1765990,Generalista,Generalista_Puro
1788804,Multi_category,Multi_category_Action_Figure_Moda_Lusso
1796692,Generalista,Generalista_Puro
1800712,Generalista,Debole_Moda_Lusso
1801494,Generalista,Debole_Moda_Lusso
1805066,Multi_category,Multi_category_Moda_Lusso_Fumetti_Manga
1835454,Multi_category,Multi_category_Moda_Lusso_Action_Figure
1836158,Generalista,Generalista
1857288,Moda_Lusso,Puro_Moda_Lusso
1858298,Generalista,Generalista
1863240,Generalista,Generalista
1879168,Generalista,Debole_Moda_Lusso
1885852,Generalista,Generalista_Puro
1904782,Multi_category,Multi_category_Gaming_Console_Carte_TCG
1906636,Generalista,Generalista_Puro
1906648,Generalista,Debole_Moda_Lusso
1910896,Generalista,Debole_Fumetti_Manga
1918856,Multi_category,Multi_category_Moda_Lusso_Gaming_Console
1938730,Moda_Lusso,Puro_Moda_Lusso
1946588,Gaming_Console,Puro_Gaming_Console
1965428,Moda_Lusso,Puro_Moda_Lusso
1983506,Generalista,Generalista
1985390,Generalista,Generalista
1988624,Generalista,Generalista
1988728,Generalista,Generalista
2006574,Generalista,Generalista
2177538,Generalista,Generalista_Puro
2756282,Generalista,Generalista
3097914,Generalista,Debole_Gaming_Console
3371632,Generalista,Debole_Moda_Lusso
3426828,Generalista,Generalista
3470608,Moda_Lusso,Puro_Moda_Lusso
3694710,Moda_Lusso,Puro_Moda_Lusso
3776542,Generalista,Generalista_Puro
4220884,Generalista,Generalista
4370288,Generalista,Debole_Action_Figure
4635668,Generalista,Generalista_Puro
4941422,Generalista,Debole_Gaming_Console
5256072,Action_Figure,Puro_Action_Figure
5565606,Generalista,Debole_Action_Figure
5723074,Generalista,Debole_Moda_Lusso
6215230,Generalista,Debole_Action_Figure
6267368,Multi_category,Multi_category_Action_Figure_Moda_Lusso
6296428,Moda_Lusso,Puro_Moda_Lusso
6494014,Moda_Lusso,Puro_Moda_Lusso
6851578,Multi_category,Multi_category_Gaming_Console_Moda_Lusso
6917552,Action_Figure,Puro_Action_Figure
6971550,Moda_Lusso,Puro_Moda_Lusso
7013642,Fumetti_Manga,Puro_Fumetti_Manga
7034416,Multi_category,Multi_category_Fumetti_Manga_Moda_Lusso
7107872,Generalista,Generalista
7267720,Moda_Lusso,Puro_Moda_Lusso
7336716,Generalista,Generalista_Puro
7394434,Moda_Lusso,Puro_Moda_Lusso
7399440,Generalista,Debole_Moda_Lusso
7415638,Generalista,Generalista_Puro
7454428,Generalista,Debole_Action_Figure
7460676,Generalista,Generalista_Puro
7584812,Generalista,Generalista_Puro
7636524,Multi_category,Multi_category_Action_Figure_Fumetti_Manga
7673978,Generalista,Debole_Action_Figure
7675414,Generalista,Generalista_Puro
7713004,Multi_category,Multi_category_Action_Figure_Gaming_Console
7757762,Generalista,Generalista
7903286,Generalista,Generalista
8028902,Generalista,Generalista
8099972,Moda_Lusso,Puro_Moda_Lusso
8127374,Moda_Lusso,Puro_Moda_Lusso
8143806,Generalista,Generalista
8148042,Generalista,Generalista
8254296,Generalista,Generalista_Puro
8595900,Moda_Lusso,Puro_Moda_Lusso
8606434,Moda_Lusso,Puro_Moda_Lusso
8611252,Multi_category,Multi_category_Moda_Lusso_Gaming_Console
8637484,Generalista,Generalista_Puro
9030706,Action_Figure,Puro_Action_Figure
9072098,Generalista,Generalista
9205242,Generalista,Generalista
9765646,Multi_category,Multi_category_Moda_Lusso_Gaming_Console
9818564,Multi_category,Multi_category_Action_Figure_Moda_Lusso
9947678,Moda_Lusso,Puro_Moda_Lusso
10071626,Generalista,Debole_Action_Figure
10114486,Moda_Lusso,Puro_Moda_Lusso
10128374,Action_Figure,Puro_Action_Figure
10132350,Generalista,Generalista
10169650,Generalista,Generalista_Puro
10243924,Generalista,Generalista
10257862,Generalista,Generalista
10295768,Generalista,Debole_Action_Figure
10306728,Action_Figure,Puro_Action_Figure
10445012,Moda_Lusso,Puro_Moda_Lusso
10459290,Generalista,Debole_Moda_Lusso
10497722,Generalista,Generalista
10505464,Moda_Lusso,Puro_Moda_Lusso
10511412,Generalista,Generalista
10539274,Generalista,Debole_Moda_Lusso
10571436,Generalista,Debole_Action_Figure
10618318,Generalista,Generalista
10748774,Generalista,Generalista
10763988,Generalista,Generalista
10772426,Moda_Lusso,Puro_Moda_Lusso
10775112,Generalista,Generalista
10777642,Moda_Lusso,Puro_Moda_Lusso
10868712,Gaming_Console,Puro_Gaming_Console
10875778,Generalista,Debole_Gaming_Console
10905278,Generalista,Generalista
10923790,Action_Figure,Puro_Action_Figure
11002794,Generalista,Generalista_Puro
11003030,Generalista,Debole_Fumetti_Manga
11004422,Generalista,Debole_Gaming_Console
11051784,Action_Figure,Puro_Action_Figure
11070064,Generalista,Debole_Moda_Lusso
11081874,Generalista,Debole_Carte_TCG
11092184,Moda_Lusso,Puro_Moda_Lusso
11141930,Moda_Lusso,Puro_Moda_Lusso
11176946,Moda_Lusso,Puro_Moda_Lusso
11211378,Generalista,Generalista_Puro
11247084,Generalista,Debole_Moda_Lusso
11276060,Generalista,Generalista
11342920,Generalista,Debole_Moda_Lusso
11366938,Generalista,Generalista_Puro
11462798,Generalista,Debole_Moda_Lusso
11487116,Action_Figure,Puro_Action_Figure
11491222,Generalista,Debole_Action_Figure
11507156,Action_Figure,Puro_Action_Figure
11521028,Moda_Lusso,Puro_Moda_Lusso
11532016,Generalista,Generalista_Puro
11555094,Generalista,Generalista
11558352,Generalista,Generalista
11586648,Moda_Lusso,Puro_Moda_Lusso
11594402,Generalista,Generalista_Puro
11607548,Generalista,Generalista_Puro
11609780,Generalista,Debole_Action_Figure
11612138,Generalista,Generalista_Puro
11612848,Moda_Lusso,Puro_Moda_Lusso
11618034,Media_Vinili,Puro_Media_Vinili
11624344,Generalista,Generalista_Puro
11625634,Generalista,Debole_Moda_Lusso
11626040,Moda_Lusso,Puro_Moda_Lusso
11630674,Generalista,Debole_Moda_Lusso
11635904,Generalista,Debole_Moda_Lusso
11642406,Moda_Lusso,Puro_Moda_Lusso
11652528,Moda_Lusso,Puro_Moda_Lusso
11654952,Generalista,Debole_Moda_Lusso
11670736,Generalista,Generalista
11677874,Generalista,Generalista
11677962,Generalista,Generalista
11692918,Generalista,Generalista
11693784,Moda_Lusso,Puro_Moda_Lusso
11708330,Generalista,Debole_Action_Figure
11708858,Generalista,Debole_Moda_Lusso
11712033,Generalista,Debole_Action_Figure
11719055,Generalista,Debole_Action_Figure
11721015,Moda_Lusso,Puro_Moda_Lusso
11721426,Moda_Lusso,Puro_Moda_Lusso
11721483,Generalista,Debole_Gaming_Console
11724466,Moda_Lusso,Puro_Moda_Lusso
11740712,Moda_Lusso,Puro_Moda_Lusso
11746114,Generalista,Generalista_Puro
11750907,Generalista,Debole_Gaming_Console
11755554,Generalista,Debole_Moda_Lusso
11767144,Moda_Lusso,Puro_Moda_Lusso
11777241,Moda_Lusso,Puro_Moda_Lusso
11782758,Generalista,Generalista_Puro
11786598,Action_Figure,Puro_Action_Figure
11788291,Inattivo,Inattivo
11790133,Moda_Lusso,Puro_Moda_Lusso
11791636,Multi_category,Multi_category_Action_Figure_Moda_Lusso
11792521,Generalista,Debole_Moda_Lusso
11796755,Moda_Lusso,Puro_Moda_Lusso
11802438,Multi_category,Multi_category_Moda_Lusso_Action_Figure
11806308,Generalista,Generalista
11810432,Generalista,Generalista
11811837,Action_Figure,Puro_Action_Figure
11812843,Multi_category,Multi_category_Action_Figure_Moda_Lusso
11819607,Generalista,Generalista
11821711,Moda_Lusso,Puro_Moda_Lusso
11842500,Generalista,Debole_Moda_Lusso
11850607,Generalista,Debole_Moda_Lusso
11853927,Media_Vinili,Puro_Media_Vinili
11859481,Generalista,Debole_Moda_Lusso
11872292,Generalista,Debole_Moda_Lusso
11873437,Generalista,Debole_Moda_Lusso
11873784,Moda_Lusso,Puro_Moda_Lusso
11875777,Generalista,Debole_Moda_Lusso
11880443,Generalista,Generalista_Puro
11884109,Action_Figure,Puro_Action_Figure
11885485,Moda_Lusso,Puro_Moda_Lusso
11886504,Generalista,Debole_Fumetti_Manga
11887292,Moda_Lusso,Puro_Moda_Lusso
11891042,Generalista,Generalista_Puro
11901181,Moda_Lusso,Puro_Moda_Lusso
11902558,Generalista,Generalista_Puro
11904328,Generalista,Debole_Moda_Lusso
11908523,Generalista,Debole_Gaming_Console
11919682,Generalista,Debole_Moda_Lusso
11925576,Generalista,Generalista_Puro
11931755,Generalista,Generalista
11935031,Moda_Lusso,Puro_Moda_Lusso
11938927,Multi_category,Multi_category_Action_Figure_Moda_Lusso
11948779,Carte_TCG,Puro_Carte_TCG
11954109,Generalista,Generalista
11957471,Moda_Lusso,Puro_Moda_Lusso
11964613,Inattivo,Inattivo
11970496,Moda_Lusso,Puro_Moda_Lusso
11973495,Moda_Lusso,Puro_Moda_Lusso
11974503,Moda_Lusso,Puro_Moda_Lusso
11978170,Generalista,Debole_Moda_Lusso
11981182,Generalista,Generalista_Puro
11981441,Generalista,Debole_Moda_Lusso
11989126,Generalista,Debole_Action_Figure
11992422,Moda_Lusso,Puro_Moda_Lusso
11994056,Moda_Lusso,Puro_Moda_Lusso
11997622,Generalista,Debole_Carte_TCG
12005812,Generalista,Debole_Action_Figure
12006077,Moda_Lusso,Puro_Moda_Lusso
12008083,Generalista,Generalista_Puro
12008467,Generalista,Generalista_Puro
12011720,Generalista,Generalista_Puro
12013742,Moda_Lusso,Puro_Moda_Lusso
12015170,Moda_Lusso,Puro_Moda_Lusso
12020090,Generalista,Debole_Moda_Lusso
12022650,Moda_Lusso,Puro_Moda_Lusso
12023268,Multi_category,Multi_category_Gaming_Console_Moda_Lusso
12025434,Generalista,Debole_Moda_Lusso
12032599,Generalista,Generalista_Puro
12036293,Moda_Lusso,Puro_Moda_Lusso
12041048,Generalista,Debole_Moda_Lusso
12052628,Generalista,Debole_Action_Figure
12053192,Moda_Lusso,Puro_Moda_Lusso
12063438,Generalista,Generalista
12071991,Generalista,Generalista
12076807,Generalista,Generalista
12077833,Generalista,Generalista
12090195,Generalista,Generalista
12097511,Generalista,Generalista
12102742,Generalista,Debole_Moda_Lusso
12116500,Action_Figure,Puro_Action_Figure
12117274,Generalista,Generalista_Puro
12121770,Generalista,Generalista_Puro
12128342,Generalista,Generalista_Puro
12128723,Moda_Lusso,Puro_Moda_Lusso
12128888,Generalista,Generalista_Puro
12131469,Multi_category,Multi_category_Moda_Lusso_Tech_Elettronica
12143693,Generalista,Generalista_Puro
12151283,Action_Figure,Puro_Action_Figure
12152559,Moda_Lusso,Puro_Moda_Lusso
12161583,Generalista,Generalista_Puro
12162556,Generalista,Debole_Carte_TCG
12166797,Generalista,Generalista_Puro
12168835,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12171982,Multi_category,Multi_category_Action_Figure_Fumetti_Manga
12172112,Generalista,Debole_Gaming_Console
12175465,Generalista,Debole_Moda_Lusso
12180036,Moda_Lusso,Puro_Moda_Lusso
12180081,Multi_category,Multi_category_Moda_Lusso_Action_Figure
12181133,Generalista,Debole_Gaming_Console
12183425,Generalista,Debole_Gaming_Console
12189145,Moda_Lusso,Puro_Moda_Lusso
12190608,Action_Figure,Puro_Action_Figure
12194821,Generalista,Generalista
12195257,Action_Figure,Puro_Action_Figure
12205092,Tech_Elettronica,Puro_Tech_Elettronica
12214445,Moda_Lusso,Puro_Moda_Lusso
12220164,Moda_Lusso,Puro_Moda_Lusso
12226250,Generalista,Generalista
12235030,Generalista,Debole_Moda_Lusso
12248025,Generalista,Debole_Carte_TCG
12254666,Multi_category,Multi_category_Moda_Lusso_Fumetti_Manga
12264021,Moda_Lusso,Puro_Moda_Lusso
12268613,Moda_Lusso,Puro_Moda_Lusso
12270989,Generalista,Generalista_Puro
12272773,Generalista,Debole_Moda_Lusso
12285620,Generalista,Generalista_Puro
12296247,Generalista,Generalista_Puro
12298215,Generalista,Generalista_Puro
12298795,Generalista,Debole_Moda_Lusso
12303130,Generalista,Debole_Moda_Lusso
12309780,Generalista,Generalista_Puro
12315939,Generalista,Generalista_Puro
12318354,Generalista,Debole_Action_Figure
12318555,Moda_Lusso,Puro_Moda_Lusso
12319502,Generalista,Generalista_Puro
12319992,Generalista,Generalista_Puro
12322105,Generalista,Generalista
12330939,Generalista,Generalista
12335149,Moda_Lusso,Puro_Moda_Lusso
12336881,Generalista,Generalista
12345232,Generalista,Generalista
12352172,Generalista,Generalista
12369672,Moda_Lusso,Puro_Moda_Lusso
12377427,Moda_Lusso,Puro_Moda_Lusso
12391913,Action_Figure,Puro_Action_Figure
12394421,Fumetti_Manga,Puro_Fumetti_Manga
12396025,Generalista,Debole_Moda_Lusso
12397237,Generalista,Debole_Moda_Lusso
12400008,Moda_Lusso,Puro_Moda_Lusso
12401085,Generalista,Debole_Action_Figure
12401912,Generalista,Debole_Moda_Lusso
12407513,Moda_Lusso,Puro_Moda_Lusso
12431341,Generalista,Generalista_Puro
12431363,Generalista,Debole_Moda_Lusso
12436199,Generalista,Debole_Carte_TCG
12439670,Generalista,Generalista_Puro
12444735,Generalista,Debole_Moda_Lusso
12446153,Carte_TCG,Puro_Carte_TCG
12447138,Generalista,Generalista_Puro
12454516,Action_Figure,Puro_Action_Figure
12455794,Generalista,Generalista
12463172,Generalista,Generalista
12467526,Moda_Lusso,Puro_Moda_Lusso
12472642,Generalista,Generalista
12487420,Moda_Lusso,Puro_Moda_Lusso
12488344,Generalista,Generalista
12489167,Generalista,Generalista
12490267,Generalista,Generalista
12491096,Generalista,Generalista
12493422,Moda_Lusso,Puro_Moda_Lusso
12493765,Multi_category,Multi_category_Action_Figure_Gaming_Console
12493905,Generalista,Generalista_Puro
12502856,Generalista,Debole_Action_Figure
12513965,Action_Figure,Puro_Action_Figure
12521715,Generalista,Debole_Moda_Lusso
12522374,Generalista,Debole_Moda_Lusso
12529414,Generalista,Generalista_Puro
12534679,Generalista,Debole_Action_Figure
12540947,Generalista,Debole_Action_Figure
12549340,Generalista,Debole_Moda_Lusso
12552613,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12556567,Moda_Lusso,Puro_Moda_Lusso
12562071,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12565163,Generalista,Debole_Gaming_Console
12569681,Generalista,Generalista_Puro
12576984,Generalista,Debole_Fumetti_Manga
12586350,Generalista,Generalista
12586864,Action_Figure,Puro_Action_Figure
12587109,Generalista,Generalista
12590968,Generalista,Generalista
12594741,Generalista,Generalista
12602284,Media_Vinili,Puro_Media_Vinili
12615287,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12615943,Generalista,Generalista
12619979,Inattivo,Inattivo
12621588,Generalista,Generalista
12623436,Moda_Lusso,Puro_Moda_Lusso
12624019,Action_Figure,Puro_Action_Figure
12627007,Generalista,Debole_Moda_Lusso
12630157,Generalista,Debole_Action_Figure
12643257,Generalista,Debole_Gaming_Console
12654051,Generalista,Debole_Action_Figure
12663505,Action_Figure,Puro_Action_Figure
12665567,Generalista,Debole_Moda_Lusso
12679350,Moda_Lusso,Puro_Moda_Lusso
12679665,Carte_TCG,Puro_Carte_TCG
12681337,Action_Figure,Puro_Action_Figure
12681911,Multi_category,Multi_category_Media_Vinili_Action_Figure
12682827,Generalista,Generalista_Puro
12684547,Generalista,Generalista_Puro
12686590,Generalista,Debole_Action_Figure
12688462,Moda_Lusso,Puro_Moda_Lusso
12688827,Generalista,Debole_Action_Figure
12698385,Generalista,Debole_Action_Figure
12708653,Generalista,Generalista_Puro
12714622,Moda_Lusso,Puro_Moda_Lusso
12717223,Moda_Lusso,Puro_Moda_Lusso
12720701,Moda_Lusso,Puro_Moda_Lusso
12721396,Generalista,Generalista
12721815,Moda_Lusso,Puro_Moda_Lusso
12722696,Moda_Lusso,Puro_Moda_Lusso
12724832,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12729712,Generalista,Generalista
12732771,Generalista,Generalista
12737245,Moda_Lusso,Puro_Moda_Lusso
12737370,Moda_Lusso,Puro_Moda_Lusso
12737504,Moda_Lusso,Puro_Moda_Lusso
12741387,Generalista,Generalista
12742065,Generalista,Generalista
12743686,Moda_Lusso,Puro_Moda_Lusso
12744452,Generalista,Generalista
12752385,Multi_category,Multi_category_Action_Figure_Gaming_Console
12753071,Moda_Lusso,Puro_Moda_Lusso
12756822,Generalista,Generalista_Puro
12764362,Generalista,Debole_Moda_Lusso
12773131,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12778639,Generalista,Debole_Moda_Lusso
12779190,Generalista,Generalista_Puro
12782011,Generalista,Debole_Action_Figure
12787522,Moda_Lusso,Puro_Moda_Lusso
12789738,Generalista,Debole_Action_Figure
12796529,Generalista,Debole_Media_Vinili
12802043,Generalista,Debole_Moda_Lusso
12804348,Generalista,Debole_Gaming_Console
12812337,Moda_Lusso,Puro_Moda_Lusso
12812871,Generalista,Generalista
12815895,Generalista,Generalista_Puro
12816676,Moda_Lusso,Puro_Moda_Lusso
12818856,Moda_Lusso,Puro_Moda_Lusso
12822947,Generalista,Debole_Carte_TCG
12824424,Moda_Lusso,Puro_Moda_Lusso
12824551,Multi_category,Multi_category_Moda_Lusso_Gaming_Console
12834772,Generalista,Debole_Gaming_Console
12839844,Generalista,Generalista_Puro
12843728,Generalista,Generalista_Puro
12853310,Generalista,Generalista
12861603,Multi_category,Multi_category_Action_Figure_Moda_Lusso
12865481,Moda_Lusso,Puro_Moda_Lusso
12867679,Generalista,Generalista
12873436,Multi_category,Multi_category_Action_Figure_Tech_Elettronica
12878371,Moda_Lusso,Puro_Moda_Lusso
12890656,Action_Figure,Puro_Action_Figure
12895600,Generalista,Generalista_Puro
12898239,Generalista,Debole_Fumetti_Manga
12901111,Generalista,Debole_Moda_Lusso
12904574,Multi_category,Multi_category_Action_Figure_Fumetti_Manga
12911516,Generalista,Generalista
12916130,Moda_Lusso,Puro_Moda_Lusso
12923157,Generalista,Debole_Action_Figure
12928163,Moda_Lusso,Puro_Moda_Lusso
12931449,Generalista,Debole_Action_Figure
12933197,Generalista,Generalista_Puro
12933745,Multi_category,Multi_category_Moda_Lusso_Gaming_Console
12939169,Moda_Lusso,Puro_Moda_Lusso
12939705,Generalista,Debole_Moda_Lusso
12959720,Generalista,Generalista_Puro
12965584,Generalista,Debole_Action_Figure
12969520,Gaming_Console,Puro_Gaming_Console
12971170,Generalista,Debole_Gaming_Console
12973926,Generalista,Debole_Moda_Lusso
12977064,Generalista,Generalista
12982527,Generalista,Generalista
12992972,Moda_Lusso,Puro_Moda_Lusso
12998096,Moda_Lusso,Puro_Moda_Lusso
12998668,Multi_category,Multi_category_Moda_Lusso_Action_Figure
13009585,Generalista,Generalista
13012283,Generalista,Generalista
13041507,Action_Figure,Puro_Action_Figure
13046060,Generalista,Generalista_Puro
13050429,Moda_Lusso,Puro_Moda_Lusso
13050815,Generalista,Debole_Moda_Lusso
13054593,Action_Figure,Puro_Action_Figure
13063230,Generalista,Debole_Moda_Lusso
13074777,Generalista,Generalista
13080954,Generalista,Generalista_Puro
13084413,Generalista,Generalista_Puro
13086682,Generalista,Debole_Moda_Lusso
13090301,Generalista,Generalista_Puro
13096311,Generalista,Generalista_Puro
13098954,Generalista,Debole_Moda_Lusso
13103270,Moda_Lusso,Puro_Moda_Lusso
13108325,Generalista,Generalista
13120932,Generalista,Generalista
13124655,Generalista,Generalista
13135006,Generalista,Generalista
13136038,Moda_Lusso,Puro_Moda_Lusso
13143631,Generalista,Generalista
13149763,Multi_category,Multi_category_Moda_Lusso_Carte_TCG
13153022,Multi_category,Multi_category_Gaming_Console_Carte_TCG
13153804,Generalista,Debole_Action_Figure
13161457,Generalista,Generalista_Puro
13162358,Moda_Lusso,Puro_Moda_Lusso
13166839,Action_Figure,Puro_Action_Figure
13172156,Generalista,Generalista_Puro
13175080,Generalista,Debole_Moda_Lusso
13196653,Action_Figure,Puro_Action_Figure
13205728,Generalista,Generalista_Puro
13207741,Generalista,Debole_Media_Vinili
13211811,Moda_Lusso,Puro_Moda_Lusso
13215253,Moda_Lusso,Puro_Moda_Lusso
13215509,Generalista,Debole_Moda_Lusso
13215858,Generalista,Debole_Action_Figure
13217117,Generalista,Generalista_Puro
13223609,Multi_category,Multi_category_Action_Figure_Media_Vinili
13234430,Moda_Lusso,Puro_Moda_Lusso
13236712,Generalista,Debole_Moda_Lusso
13240979,Generalista,Generalista
13256754,Action_Figure,Puro_Action_Figure
13283444,Generalista,Debole_Moda_Lusso
13291590,Generalista,Generalista_Puro
13297238,Generalista,Generalista_Puro
13302430,Moda_Lusso,Puro_Moda_Lusso
13305827,Generalista,Debole_Action_Figure
13305859,Generalista,Generalista_Puro
13308438,Multi_category,Multi_category_Action_Figure_Moda_Lusso
13315447,Action_Figure,Puro_Action_Figure
13315864,Multi_category,Multi_category_Action_Figure_Moda_Lusso
13315893,Generalista,Debole_Carte_TCG
13319110,Generalista,Debole_Moda_Lusso
13323024,Generalista,Generalista_Puro
13328711,Generalista,Generalista_Puro
13338004,Action_Figure,Puro_Action_Figure
13340526,Moda_Lusso,Puro_Moda_Lusso
13350482,Multi_category,Multi_category_Carte_TCG_Moda_Lusso
13353165,Generalista,Debole_Moda_Lusso
13359325,Generalista,Generalista_Puro
13362265,Generalista,Debole_Moda_Lusso
13365556,Moda_Lusso,Puro_Moda_Lusso
13366169,Generalista,Generalista_Puro
13368598,Generalista,Debole_Action_Figure
13371303,Generalista,Generalista
13374742,Generalista,Generalista
13376324,Generalista,Generalista
13377312,Moda_Lusso,Puro_Moda_Lusso
13378822,Moda_Lusso,Puro_Moda_Lusso
13379160,Action_Figure,Puro_Action_Figure
13384547,Generalista,Generalista
13391689,Generalista,Generalista
13403372,Generalista,Generalista
13404764,Generalista,Generalista
13414462,Generalista,Generalista_Puro
13414494,Moda_Lusso,Puro_Moda_Lusso
